REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020P_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020P_BUS_ref.wav	 -1.000	 1.166	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020P_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020P_BUS_DSB.wav	 -1.000	 1.134	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020P_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020P_BUS_MVDR.wav	 -1.000	 1.217	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020P_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020P_BUS.wav	 -1.000	 1.211	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020R_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020R_BUS_ref.wav	 -1.000	 1.294	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020R_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020R_BUS_DSB.wav	 -1.000	 1.263	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020R_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020R_BUS_MVDR.wav	 -1.000	 1.407	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020R_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020R_BUS.wav	 -1.000	 1.315	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020S_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020S_BUS_ref.wav	 -1.000	 1.332	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020S_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020S_BUS_DSB.wav	 -1.000	 1.247	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020S_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020S_BUS_MVDR.wav	 -1.000	 1.338	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020S_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C020S_BUS.wav	 -1.000	 1.355	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C0212_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C0212_BUS_ref.wav	 -1.000	 1.204	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C0212_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C0212_BUS_DSB.wav	 -1.000	 1.184	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C0212_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C0212_BUS_MVDR.wav	 -1.000	 1.260	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C0212_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_444C0212_BUS.wav	 -1.000	 1.225	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0204_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0204_BUS_ref.wav	 -1.000	 1.197	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0204_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0204_BUS_DSB.wav	 -1.000	 1.213	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0204_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0204_BUS_MVDR.wav	 -1.000	 1.310	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0204_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0204_BUS.wav	 -1.000	 1.269	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0209_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0209_BUS_ref.wav	 -1.000	 1.310	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0209_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0209_BUS_DSB.wav	 -1.000	 1.302	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0209_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0209_BUS_MVDR.wav	 -1.000	 1.462	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0209_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0209_BUS.wav	 -1.000	 1.452	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020A_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020A_BUS_ref.wav	 -1.000	 1.432	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020A_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020A_BUS_DSB.wav	 -1.000	 1.444	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020A_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020A_BUS_MVDR.wav	 -1.000	 1.518	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020A_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020A_BUS.wav	 -1.000	 1.391	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020G_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020G_BUS_ref.wav	 -1.000	 1.259	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020G_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020G_BUS_DSB.wav	 -1.000	 1.169	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020G_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020G_BUS_MVDR.wav	 -1.000	 1.246	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020G_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020G_BUS.wav	 -1.000	 1.185	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020Q_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020Q_BUS_ref.wav	 -1.000	 1.174	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020Q_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020Q_BUS_DSB.wav	 -1.000	 1.140	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020Q_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020Q_BUS_MVDR.wav	 -1.000	 1.176	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020Q_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020Q_BUS.wav	 -1.000	 1.204	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020W_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020W_BUS_ref.wav	 -1.000	 1.211	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020W_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020W_BUS_DSB.wav	 -1.000	 1.156	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020W_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020W_BUS_MVDR.wav	 -1.000	 1.296	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020W_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C020W_BUS.wav	 -1.000	 1.476	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0216_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0216_BUS_ref.wav	 -1.000	 1.362	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0216_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0216_BUS_DSB.wav	 -1.000	 1.337	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0216_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0216_BUS_MVDR.wav	 -1.000	 1.466	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0216_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_445C0216_BUS.wav	 -1.000	 1.329	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020F_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020F_BUS_ref.wav	 -1.000	 1.352	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020F_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020F_BUS_DSB.wav	 -1.000	 1.248	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020F_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020F_BUS_MVDR.wav	 -1.000	 1.371	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020F_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020F_BUS.wav	 -1.000	 1.387	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020G_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020G_BUS_ref.wav	 -1.000	 1.170	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020G_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020G_BUS_DSB.wav	 -1.000	 1.128	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020G_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020G_BUS_MVDR.wav	 -1.000	 1.203	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020G_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020G_BUS.wav	 -1.000	 1.155	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020H_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020H_BUS_ref.wav	 -1.000	 1.311	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020H_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020H_BUS_DSB.wav	 -1.000	 1.250	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020H_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020H_BUS_MVDR.wav	 -1.000	 1.366	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020H_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C020H_BUS.wav	 -1.000	 1.240	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0212_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0212_BUS_ref.wav	 -1.000	 1.182	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0212_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0212_BUS_DSB.wav	 -1.000	 1.180	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0212_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0212_BUS_MVDR.wav	 -1.000	 1.274	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0212_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0212_BUS.wav	 -1.000	 1.330	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0214_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0214_BUS_ref.wav	 -1.000	 1.329	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0214_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0214_BUS_DSB.wav	 -1.000	 1.306	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0214_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0214_BUS_MVDR.wav	 -1.000	 1.394	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0214_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_446C0214_BUS.wav	 -1.000	 1.319	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0203_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0203_BUS_ref.wav	 -1.000	 1.105	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0203_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0203_BUS_DSB.wav	 -1.000	 1.092	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0203_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0203_BUS_MVDR.wav	 -1.000	 1.147	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0203_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0203_BUS.wav	 -1.000	 1.198	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020A_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020A_BUS_ref.wav	 -1.000	 1.223	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020A_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020A_BUS_DSB.wav	 -1.000	 1.244	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020A_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020A_BUS_MVDR.wav	 -1.000	 1.357	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020A_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020A_BUS.wav	 -1.000	 1.481	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020B_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020B_BUS_ref.wav	 -1.000	 1.157	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020B_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020B_BUS_DSB.wav	 -1.000	 1.129	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020B_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020B_BUS_MVDR.wav	 -1.000	 1.202	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020B_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020B_BUS.wav	 -1.000	 1.233	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020D_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020D_BUS_ref.wav	 -1.000	 1.239	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020D_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020D_BUS_DSB.wav	 -1.000	 1.223	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020D_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020D_BUS_MVDR.wav	 -1.000	 1.388	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020D_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020D_BUS.wav	 -1.000	 1.240	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020F_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020F_BUS_ref.wav	 -1.000	 1.116	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020F_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020F_BUS_DSB.wav	 -1.000	 1.091	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020F_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020F_BUS_MVDR.wav	 -1.000	 1.154	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020F_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020F_BUS.wav	 -1.000	 1.138	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020R_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020R_BUS_ref.wav	 -1.000	 1.297	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020R_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020R_BUS_DSB.wav	 -1.000	 1.214	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020R_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020R_BUS_MVDR.wav	 -1.000	 1.344	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020R_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020R_BUS.wav	 -1.000	 1.337	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020V_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020V_BUS_ref.wav	 -1.000	 1.234	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020V_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020V_BUS_DSB.wav	 -1.000	 1.225	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020V_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020V_BUS_MVDR.wav	 -1.000	 1.359	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020V_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C020V_BUS.wav	 -1.000	 1.582	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0215_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0215_BUS_ref.wav	 -1.000	 1.164	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0215_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0215_BUS_DSB.wav	 -1.000	 1.137	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0215_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0215_BUS_MVDR.wav	 -1.000	 1.246	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0215_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M05_447C0215_BUS.wav	 -1.000	 1.222	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0201_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0201_BUS_ref.wav	 -1.000	 1.225	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0201_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0201_BUS_DSB.wav	 -1.000	 1.144	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0201_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0201_BUS_MVDR.wav	 -1.000	 1.312	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0201_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0201_BUS.wav	 -1.000	 1.439	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0205_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0205_BUS_ref.wav	 -1.000	 1.111	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0205_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0205_BUS_DSB.wav	 -1.000	 1.068	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0205_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0205_BUS_MVDR.wav	 -1.000	 1.117	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0205_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0205_BUS.wav	 -1.000	 1.059	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020N_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020N_BUS_ref.wav	 -1.000	 1.137	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020N_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020N_BUS_DSB.wav	 -1.000	 1.099	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020N_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020N_BUS_MVDR.wav	 -1.000	 1.180	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020N_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020N_BUS.wav	 -1.000	 1.227	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020U_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020U_BUS_ref.wav	 -1.000	 1.093	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020U_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020U_BUS_DSB.wav	 -1.000	 1.078	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020U_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020U_BUS_MVDR.wav	 -1.000	 1.144	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020U_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020U_BUS.wav	 -1.000	 1.098	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020V_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020V_BUS_ref.wav	 -1.000	 1.072	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020V_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020V_BUS_DSB.wav	 -1.000	 1.106	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020V_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020V_BUS_MVDR.wav	 -1.000	 1.180	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020V_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020V_BUS.wav	 -1.000	 1.133	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020W_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020W_BUS_ref.wav	 -1.000	 1.242	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020W_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020W_BUS_DSB.wav	 -1.000	 1.128	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020W_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020W_BUS_MVDR.wav	 -1.000	 1.231	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020W_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020W_BUS.wav	 -1.000	 1.378	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020X_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020X_BUS_ref.wav	 -1.000	 1.136	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020X_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020X_BUS_DSB.wav	 -1.000	 1.108	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020X_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020X_BUS_MVDR.wav	 -1.000	 1.192	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020X_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C020X_BUS.wav	 -1.000	 1.376	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0213_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0213_BUS_ref.wav	 -1.000	 1.142	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0213_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0213_BUS_DSB.wav	 -1.000	 1.092	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0213_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0213_BUS_MVDR.wav	 -1.000	 1.194	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0213_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0213_BUS.wav	 -1.000	 1.233	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0214_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0214_BUS_ref.wav	 -1.000	 1.146	 16000	wb
C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0214_BUS_clean.wav	 C:\Users\74778\Desktop\PESK\et05_bus_real\M06_440C0214_BUS_DSB.wav	 -1.000	 1.095	 16000	wb
